"","scientificName","family","eventDate","decimalLongitude","decimalLatitude","basisOfRecord","date_year","individualCount","identifiedBy","datasetID","datasetName","dataset_id","institutionCode","ownerInstitutionCode","collectionCode","catalogNumber","occurrenceStatus","samplingEffort"
"113","Morus bassanus","Sulidae","2005-02-01T09:06:00",-76.644,34.4565,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1113","present",NA
"114","Larus philadelphia","Laridae","2005-01-21T12:30:00",-75.729,35.0258,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_864","present",NA
"115","Morus bassanus","Sulidae","2005-01-21T11:33:00",-75.6303,35.0875,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_827","present",NA
"116","Fulmarus glacialis","Procellariidae","2005-01-25T15:20:00",-76.0502,34.9005,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_922","present",NA
"117","Larus argentatus","Laridae","2005-01-19T11:40:00",-76.1258,34.7612,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_379","present",NA
"118","Larus philadelphia","Laridae","2005-01-21T09:55:00",-75.7425,35.0595,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_747","present",NA
"119","Morus bassanus","Sulidae","2005-01-21T10:11:00",-75.7123,35.074,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_765","present",NA
"120","Alle alle","Alcidae","2005-02-01T12:24:00",-77.0055,34.4003,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1173","present",NA
"121","Morus bassanus","Sulidae","2005-01-21T07:35:00",-75.9997,34.9293,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_687","present",NA
"122","Morus bassanus","Sulidae","2005-01-20T08:57:00",-75.9745,34.9387,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_516","present",NA
"123","Morus bassanus","Sulidae","2005-01-20T12:43:00",-75.8433,34.971,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_634","present",NA
"124","Puffinus lherminieri","Procellariidae","2004-08-05T08:25:00",-74.601,35.6443,"HumanObservation",2004,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_28","present",NA
"125","Morus bassanus","Sulidae","2005-01-21T10:50:00",-75.6383,35.1085,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_787","present",NA
"126","Puffinus gravis","Procellariidae","2004-08-10T06:57:00",-75.1668,35.6463,"HumanObservation",2004,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_109","present",NA
"127","Morus bassanus","Sulidae","2005-02-01T11:39:00",-76.964,34.4462,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1151","present",NA
"128","Morus bassanus","Sulidae","2005-01-19T11:57:00",-76.0825,34.787,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_385","present",NA
"129","Morus bassanus","Sulidae","2005-01-20T09:50:00",-75.8768,34.9878,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_548","present",NA
"130","Larus marinus","Laridae","2005-02-01T15:32:00",-76.7878,34.352,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1207","present",NA
"131","Morus bassanus","Sulidae","2005-01-21T10:21:00",-75.6937,35.0828,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_770","present",NA
"132","Morus bassanus","Sulidae","2005-01-19T14:51:00",-75.7367,34.9178,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_446","present",NA
"133","Morus bassanus","Sulidae","2005-01-21T10:49:00",-75.641,35.1073,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_786","present",NA
"134","Morus bassanus","Sulidae","2005-01-19T12:46:00",-75.9573,34.8617,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_401","present",NA
"135","Morus bassanus","Sulidae","2005-01-20T10:35:00",-75.7942,35.0312,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_559","present",NA
"136","Alca torda","Alcidae","2005-01-25T13:34:00",-76.2062,34.7565,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_901","present",NA
"137","Morus bassanus","Sulidae","2005-01-19T16:37:00",-75.7482,34.9227,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_475","present",NA
"138","Morus bassanus","Sulidae","2005-02-01T10:27:00",-76.8122,34.4457,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1144","present",NA
"139","Larus marinus","Laridae","2005-01-20T13:56:00",-75.9723,34.8753,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_654","present",NA
"140","Larus marinus","Laridae","2005-01-21T11:24:00",-75.6157,35.0972,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_812","present",NA
"141","Larus philadelphia","Laridae","2005-01-31T12:51:00",-76.6398,34.475,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1037","present",NA
"142","Morus bassanus","Sulidae","2005-01-20T07:25:00",-76.137,34.9198,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_495","present",NA
"143","Larus philadelphia","Laridae","2005-02-02T11:57:00",-77.0062,34.4432,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1243","present",NA
"144","Morus bassanus","Sulidae","2005-01-25T15:20:00",-76.0502,34.9005,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_921","present",NA
"145","Morus bassanus","Sulidae","2005-02-01T09:46:00",-76.7283,34.4498,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1130","present",NA
"146","Morus bassanus","Sulidae","2005-01-20T12:17:00",-75.7998,35.0048,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_604","present",NA
"147","Morus bassanus","Sulidae","2005-01-20T12:08:00",-75.7843,35.0168,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_601","present",NA
"148","Morus bassanus","Sulidae","2005-01-19T16:24:00",-75.7253,34.9012,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_472","present",NA
"149","Larus argentatus","Laridae","2005-01-31T16:49:00",-76.6133,34.4738,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1080","present",NA
"150","Alle alle","Alcidae","2005-02-01T15:20:00",-76.8105,34.3443,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1201","present",NA
"151","Larus argentatus","Laridae","2005-01-19T11:43:00",-76.116,34.7672,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_381","present",NA
"152","Morus bassanus","Sulidae","2005-01-31T15:20:00",-76.72,34.5178,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1067","present",NA
"153","Morus bassanus","Sulidae","2005-01-19T14:34:00",-75.7722,34.9505,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_432","present",NA
"154","Morus bassanus","Sulidae","2005-01-19T07:50:00",-76.322,34.5997,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_314","present",NA
"155","Alca torda","Alcidae","2005-01-20T15:38:00",-75.8653,34.8647,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_664","present",NA
"156","Morus bassanus","Sulidae","2005-01-31T16:27:00",-76.6327,34.5103,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1071","present",NA
"157","Gavia immer","Gaviidae","2005-01-31T12:41:00",-76.6177,34.4795,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1032","present",NA
"158","Larus argentatus","Laridae","2005-01-21T13:29:00",-75.75,34.9537,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_886","present",NA
"159","Morus bassanus","Sulidae","2005-01-20T12:35:00",-75.829,34.982,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_622","present",NA
"160","Morus bassanus","Sulidae","2005-01-20T07:43:00",-76.0782,34.918,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_499","present",NA
"161","Morus bassanus","Sulidae","2005-01-20T12:38:00",-75.8342,34.978,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_629","present",NA
"162","Morus bassanus","Sulidae","2005-01-19T14:35:00",-75.7708,34.9492,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_433","present",NA
"163","Larus argentatus","Laridae","2005-01-26T11:47:00",-75.8725,34.8888,"HumanObservation",2005,4,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_982","present",NA
"164","Larus marinus","Laridae","2005-01-21T13:37:00",-75.7415,34.9423,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_892","present",NA
"165","Larus argentatus","Laridae","2005-02-01T12:07:00",-77.0038,34.4288,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1159","present",NA
"166","Morus bassanus","Sulidae","2005-01-21T11:03:00",-75.6148,35.1195,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_804","present",NA
"167","Morus bassanus","Sulidae","2005-01-20T07:55:00",-76.04,34.9162,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_510","present",NA
"168","Calonectris diomedea","Procellariidae","2004-08-05T10:55:00",-74.5965,35.7497,"HumanObservation",2004,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_36","present",NA
"169","Morus bassanus","Sulidae","2005-01-20T12:31:00",-75.8218,34.9875,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_616","present",NA
"170","Morus bassanus","Sulidae","2005-01-19T11:36:00",-76.1355,34.7553,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_378","present",NA
"171","Morus bassanus","Sulidae","2005-01-19T08:01:00",-76.3045,34.6235,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_329","present",NA
"172","Morus bassanus","Sulidae","2005-02-01T11:44:00",-76.9745,34.4462,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1152","present",NA
"173","Larus philadelphia","Laridae","2005-02-01T13:34:00",-77.0005,34.2832,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1196","present",NA
"174","Morus bassanus","Sulidae","2005-01-20T11:12:00",-75.725,35.0698,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_575","present",NA
"175","Morus bassanus","Sulidae","2005-01-21T10:08:00",-75.7185,35.071,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_760","present",NA
"176","Alca torda","Alcidae","2005-01-25T15:21:00",-76.0487,34.9018,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_924","present",NA
"177","Larus philadelphia","Laridae","2005-01-21T13:19:00",-75.7587,34.9658,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_881","present",NA
"178","Morus bassanus","Sulidae","2005-01-19T12:49:00",-75.9488,34.8668,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_404","present",NA
"179","Larus argentatus","Laridae","2005-01-31T12:50:00",-76.6377,34.4753,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1035","present",NA
"180","Morus bassanus","Sulidae","2005-01-20T07:22:00",-76.1443,34.92,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_492","present",NA
"181","Morus bassanus","Sulidae","2005-01-20T09:42:00",-75.891,34.9808,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_543","present",NA
"182","Larus philadelphia","Laridae","2005-01-21T10:08:00",-75.7177,35.0715,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_761","present",NA
"183","Morus bassanus","Sulidae","2005-01-19T08:01:00",-76.3053,34.6223,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_328","present",NA
"184","Larus marinus","Laridae","2005-01-19T12:59:00",-75.9248,34.881,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_412","present",NA
"185","Morus bassanus","Sulidae","2005-01-19T14:30:00",-75.7795,34.9573,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_429","present",NA
"186","Larus philadelphia","Laridae","2005-01-19T11:52:00",-76.0945,34.7798,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_384","present",NA
"187","Larus argentatus","Laridae","2005-02-01T08:23:00",-76.6337,34.5045,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1105","present",NA
"188","Larus argentatus","Laridae","2005-02-02T11:59:00",-77.0107,34.4428,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1244","present",NA
"189","Morus bassanus","Sulidae","2005-01-21T11:58:00",-75.6737,35.0602,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_846","present",NA
"190","Morus bassanus","Sulidae","2005-01-21T11:24:00",-75.6147,35.0977,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_813","present",NA
"191","Morus bassanus","Sulidae","2005-02-01T09:46:00",-76.7283,34.4498,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1129","present",NA
"192","Larus philadelphia","Laridae","2005-01-20T13:51:00",-75.9647,34.8825,"HumanObservation",2005,16,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_649","present",NA
"193","Morus bassanus","Sulidae","2005-01-19T15:10:00",-75.7,34.8813,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_462","present",NA
"194","Gavia immer","Gaviidae","2005-02-02T09:13:00",-76.6457,34.456,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1238","present",NA
"195","Larus philadelphia","Laridae","2005-01-21T11:23:00",-75.6135,35.0983,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_811","present",NA
"196","Morus bassanus","Sulidae","2005-01-20T12:35:00",-75.8298,34.9813,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_623","present",NA
"197","Larus philadelphia","Laridae","2005-01-21T12:56:00",-75.7765,34.9967,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_876","present",NA
"198","Morus bassanus","Sulidae","2005-01-20T09:31:00",-75.913,34.9702,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_537","present",NA
"199","Morus bassanus","Sulidae","2005-01-20T07:49:00",-76.0578,34.917,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_504","present",NA
"200","Morus bassanus","Sulidae","2005-01-19T12:42:00",-75.9672,34.8558,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_399","present",NA
"201","Larus philadelphia","Laridae","2005-01-25T16:07:00",-75.9872,34.9213,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_932","present",NA
"202","Morus bassanus","Sulidae","2005-01-20T12:25:00",-75.813,34.9943,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_609","present",NA
"203","Morus bassanus","Sulidae","2005-01-19T08:36:00",-76.272,34.6672,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_342","present",NA
"204","Morus bassanus","Sulidae","2005-01-20T13:22:00",-75.913,34.9203,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_641","present",NA
"205","Morus bassanus","Sulidae","2005-01-20T12:48:00",-75.854,34.963,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_636","present",NA
